airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
LAX,Tom Bradley International Terminal,2018-01-04,0600 - 0700,17,61,27,75,23,75,1242,1498,593,244,110,0,0,143,3830,13,36
LAX,Tom Bradley International Terminal,2018-01-04,0700 - 0800,17,69,43,93,32,93,400,227,152,150,220,9,0,36,1194,5,30
LAX,Tom Bradley International Terminal,2018-01-04,0800 - 0900,20,75,43,103,30,103,620,588,309,134,181,70,0,71,1973,8,37
LAX,Tom Bradley International Terminal,2018-01-04,0900 - 1000,22,77,44,100,32,100,652,915,336,78,339,117,0,91,2528,10,37
LAX,Tom Bradley International Terminal,2018-01-04,1000 - 1100,20,148,55,147,36,148,460,366,165,61,167,146,10,51,1426,6,33
LAX,Tom Bradley International Terminal,2018-01-04,1100 - 1200,18,97,52,118,33,118,587,298,188,71,225,100,0,58,1527,8,39
LAX,Tom Bradley International Terminal,2018-01-04,1200 - 1300,20,86,57,106,35,106,510,254,151,147,324,32,0,51,1469,5,37
LAX,Tom Bradley International Terminal,2018-01-04,1300 - 1400,27,86,43,102,33,102,522,674,497,206,332,32,0,95,2358,8,44
LAX,Tom Bradley International Terminal,2018-01-04,1400 - 1500,12,62,39,76,27,76,810,321,117,335,259,0,0,67,1909,7,46
LAX,Tom Bradley International Terminal,2018-01-04,1500 - 1600,20,80,25,82,22,82,804,867,194,112,154,0,0,97,2228,10,48
LAX,Tom Bradley International Terminal,2018-01-04,1600 - 1700,13,43,22,56,18,56,838,607,330,29,0,0,0,56,1860,7,44
LAX,Tom Bradley International Terminal,2018-01-04,1700 - 1800,20,88,29,89,25,89,499,642,391,129,72,0,0,59,1792,7,47
LAX,Tom Bradley International Terminal,2018-01-04,1800 - 1900,21,85,43,85,32,85,610,530,309,383,305,0,0,80,2217,9,46
LAX,Tom Bradley International Terminal,2018-01-04,1900 - 2000,22,72,35,81,26,81,423,380,230,121,88,0,0,54,1296,5,33
LAX,Tom Bradley International Terminal,2018-01-04,2000 - 2100,13,52,27,60,19,60,571,387,176,80,0,0,0,42,1256,7,36
LAX,Tom Bradley International Terminal,2018-01-04,2100 - 2200,8,36,12,34,9,36,810,232,14,0,0,0,0,33,1089,6,23
LAX,Tom Bradley International Terminal,2018-01-04,2200 - 2300,21,81,25,87,22,87,466,299,65,95,62,0,0,39,1026,6,22
LAX,Tom Bradley International Terminal,2018-01-04,2300 - 0000,31,74,37,77,33,77,192,460,411,300,52,0,0,44,1459,10,21
LAX,Satellite 2,2018-01-05,0600 - 0700,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0
LAX,Satellite 2,2018-01-05,0900 - 1000,18,49,21,42,19,49,76,61,38,1,0,0,0,6,182,2,3
LAX,Satellite 2,2018-01-05,1000 - 1100,15,48,24,48,17,48,205,145,55,3,0,0,0,13,421,3,8
LAX,Satellite 2,2018-01-05,1100 - 1200,3,8,3,8,3,8,10,0,0,0,0,0,0,1,11,1,1
LAX,Satellite 2,2018-01-05,1200 - 1300,15,41,21,42,17,42,135,117,32,0,0,0,0,9,293,2,8
LAX,Satellite 2,2018-01-05,1300 - 1400,27,42,28,41,27,42,2,6,8,0,0,0,0,1,17,1,1
LAX,Satellite 2,2018-01-05,1400 - 1500,15,35,22,39,18,39,58,59,22,0,0,0,0,5,144,1,5
LAX,Satellite 2,2018-01-05,1500 - 1600,0,0,34,46,34,46,1,1,8,1,0,0,0,1,12,1,1
LAX,Satellite 2,2018-01-05,1700 - 1800,10,21,9,17,9,21,123,24,0,0,0,0,0,5,152,1,6
LAX,Satellite 2,2018-01-05,1800 - 1900,7,18,9,18,7,18,138,9,0,0,0,0,0,9,156,1,5
LAX,Satellite 2,2018-01-05,1900 - 2000,15,36,18,38,16,38,125,103,25,0,0,0,0,7,260,1,6
LAX,Satellite 2,2018-01-05,2000 - 2100,50,60,0,0,50,60,1,0,0,7,0,0,0,2,10,1,0
LAX,Satellite 5,2018-01-05,0900 - 1000,5,9,0,0,5,9,6,0,0,0,0,0,0,1,7,1,0
LAX,Satellite 5,2018-01-05,1000 - 1100,8,25,18,20,10,25,8,7,0,0,0,0,0,2,17,2,0
LAX,Satellite 5,2018-01-05,1300 - 1400,1,4,0,0,1,4,5,0,0,0,0,0,0,1,6,1,0
LAX,Satellite 5,2018-01-05,1400 - 1500,4,5,4,4,4,5,6,0,0,0,0,0,0,1,7,1,0
LAX,Satellite 5,2018-01-05,1700 - 1800,0,2,0,0,0,2,9,0,0,0,0,0,0,1,10,1,0
LAX,Satellite 5,2018-01-05,1900 - 2000,2,6,3,5,3,6,8,0,0,0,0,0,0,1,9,1,0
LAX,Satellite 7,2018-01-05,0500 - 0600,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,0
LAX,Satellite 7,2018-01-05,0600 - 0700,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1,0
LAX,Satellite 7,2018-01-05,0900 - 1000,29,65,35,75,31,75,119,93,105,104,22,0,0,29,472,3,8
LAX,Satellite 7,2018-01-05,1000 - 1100,11,24,12,24,11,24,181,60,0,0,0,0,0,8,249,1,9
LAX,Satellite 7,2018-01-05,1100 - 1200,10,25,13,25,12,25,126,45,0,0,0,0,0,6,177,1,8
LAX,Satellite 7,2018-01-05,1200 - 1300,7,31,10,31,8,31,235,85,3,0,0,0,0,11,334,2,8
LAX,Satellite 7,2018-01-05,1400 - 1500,0,4,0,2,0,4,162,0,0,0,0,0,0,8,170,1,6
LAX,Satellite 7,2018-01-05,1500 - 1600,12,62,26,62,18,62,303,155,87,57,3,0,0,24,629,4,9
LAX,Satellite 7,2018-01-05,1600 - 1700,25,46,26,34,25,46,3,131,25,2,0,0,0,8,169,1,8
LAX,Satellite 7,2018-01-05,1700 - 1800,9,46,16,46,11,46,492,167,60,7,0,0,0,30,756,4,9
LAX,Satellite 7,2018-01-05,1900 - 2000,18,38,0,0,18,38,12,3,8,0,0,0,0,2,25,1,0
LAX,Satellite 7,2018-01-05,2000 - 2100,24,67,0,0,24,67,9,30,4,0,3,0,0,4,50,2,0
LAX,Satellite 7,2018-01-05,2200 - 2300,9,20,0,0,9,20,5,3,0,0,0,0,0,0,8,1,0
LAX,Terminal 4,2018-01-05,0500 - 0600,12,23,0,0,12,23,4,5,0,0,0,0,0,1,10,1,0
LAX,Terminal 4,2018-01-05,0600 - 0700,0,0,11,12,7,12,6,0,0,0,0,0,0,1,7,1,2
LAX,Terminal 4,2018-01-05,0900 - 1000,8,14,0,0,8,14,8,0,0,0,0,0,0,1,9,1,0
LAX,Terminal 4,2018-01-05,1100 - 1200,25,42,28,42,26,42,0,108,28,0,0,0,0,5,141,1,4
LAX,Terminal 4,2018-01-05,1300 - 1400,10,34,16,39,12,39,151,38,18,0,0,0,0,14,221,2,4
LAX,Terminal 4,2018-01-05,1400 - 1500,23,50,33,61,28,61,11,169,48,29,2,0,0,14,273,1,5
LAX,Terminal 4,2018-01-05,1600 - 1700,9,31,21,44,16,44,155,56,36,0,0,0,0,8,255,1,5
LAX,Terminal 4,2018-01-05,1800 - 1900,27,45,0,0,27,45,4,0,9,0,0,0,0,1,14,1,0
LAX,Tom Bradley International Terminal,2018-01-05,0500 - 0600,31,46,34,48,32,48,0,110,115,9,0,0,0,8,242,1,20
LAX,Tom Bradley International Terminal,2018-01-05,0600 - 0700,12,45,16,49,14,49,1594,1009,159,17,0,0,0,87,2866,9,36
LAX,Tom Bradley International Terminal,2018-01-05,0700 - 0800,10,25,13,26,11,26,708,256,0,0,0,0,0,33,997,3,31
LAX,Tom Bradley International Terminal,2018-01-05,0800 - 0900,19,60,35,90,29,90,937,990,470,380,296,0,0,102,3175,11,44
LAX,Tom Bradley International Terminal,2018-01-05,0900 - 1000,29,73,39,84,33,84,286,364,300,242,164,0,0,58,1414,7,33
LAX,Tom Bradley International Terminal,2018-01-05,1000 - 1100,15,42,24,51,20,51,688,709,308,49,0,0,0,67,1821,8,39
LAX,Tom Bradley International Terminal,2018-01-05,1100 - 1200,13,45,22,53,17,53,561,341,182,26,0,0,0,49,1159,6,32
LAX,Tom Bradley International Terminal,2018-01-05,1200 - 1300,13,47,21,57,16,57,1305,776,302,17,0,0,0,94,2494,8,39
LAX,Tom Bradley International Terminal,2018-01-05,1300 - 1400,17,59,20,60,19,60,988,932,338,48,0,0,0,74,2380,9,44
LAX,Tom Bradley International Terminal,2018-01-05,1400 - 1500,12,43,25,69,18,69,843,484,186,128,14,0,0,62,1717,6,40
LAX,Tom Bradley International Terminal,2018-01-05,1500 - 1600,12,45,25,70,18,70,502,235,66,53,30,0,0,26,912,4,37
LAX,Tom Bradley International Terminal,2018-01-05,1600 - 1700,10,56,20,69,16,69,1506,642,190,146,23,0,0,93,2600,9,48
LAX,Tom Bradley International Terminal,2018-01-05,1700 - 1800,11,41,28,53,17,53,602,264,184,44,0,0,0,43,1137,4,48
LAX,Tom Bradley International Terminal,2018-01-05,1800 - 1900,13,53,21,59,17,59,1064,548,217,106,0,0,0,68,2003,7,53
LAX,Tom Bradley International Terminal,2018-01-05,1900 - 2000,15,43,19,46,16,46,1172,1072,307,2,0,0,0,89,2642,11,40
LAX,Tom Bradley International Terminal,2018-01-05,2000 - 2100,18,54,23,59,20,59,682,667,323,56,0,0,0,71,1799,10,40
LAX,Tom Bradley International Terminal,2018-01-05,2100 - 2200,12,38,16,40,13,40,723,387,33,0,0,0,0,38,1181,7,26
LAX,Tom Bradley International Terminal,2018-01-05,2200 - 2300,12,35,17,39,13,39,581,367,21,0,0,0,0,26,995,6,23
LAX,Tom Bradley International Terminal,2018-01-05,2300 - 0000,12,45,18,46,14,46,657,370,46,1,0,0,0,32,1106,7,23
LAX,Satellite 2,2018-01-06,0600 - 0700,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,2,0
LAX,Satellite 2,2018-01-06,0900 - 1000,9,25,18,32,12,32,97,39,2,0,0,0,0,5,143,1,4
LAX,Satellite 2,2018-01-06,1000 - 1100,17,44,24,49,19,49,111,98,33,5,0,0,0,7,254,2,7
LAX,Satellite 2,2018-01-06,1100 - 1200,11,26,16,27,12,27,110,38,0,0,0,0,0,6,154,1,5
LAX,Satellite 2,2018-01-06,1200 - 1300,16,52,28,52,20,52,138,112,39,20,0,0,0,9,318,3,7
LAX,Satellite 2,2018-01-06,1300 - 1400,16,40,20,47,18,47,156,197,34,3,0,0,0,14,404,2,7
LAX,Satellite 2,2018-01-06,1400 - 1500,13,33,19,33,15,33,87,71,8,0,0,0,0,5,171,2,8
LAX,Satellite 2,2018-01-06,1500 - 1600,16,35,19,35,16,35,133,108,12,0,0,0,0,10,263,3,8
LAX,Satellite 2,2018-01-06,1600 - 1700,15,32,19,32,16,32,60,79,7,0,0,0,0,7,153,1,8
LAX,Satellite 2,2018-01-06,1700 - 1800,11,27,16,29,11,29,112,36,0,0,0,0,0,8,156,1,4
LAX,Satellite 2,2018-01-06,1800 - 1900,19,43,24,42,20,43,83,189,36,0,0,0,0,17,325,2,4
LAX,Satellite 2,2018-01-06,2200 - 2300,1,3,0,0,1,3,5,0,0,0,0,0,0,1,6,1,0
LAX,Satellite 5,2018-01-06,1000 - 1100,2,4,0,0,2,4,8,0,0,0,0,0,0,0,8,1,0
LAX,Satellite 5,2018-01-06,1100 - 1200,7,10,0,0,7,10,5,0,0,0,0,0,0,1,6,1,0
LAX,Satellite 5,2018-01-06,1300 - 1400,2,5,0,0,2,5,6,0,0,0,0,0,0,1,7,1,0
LAX,Satellite 5,2018-01-06,1500 - 1600,4,8,0,0,4,8,7,0,0,0,0,0,0,0,7,1,0
LAX,Satellite 5,2018-01-06,1700 - 1800,4,10,10,18,6,18,20,3,0,0,0,0,0,2,25,3,0
LAX,Satellite 5,2018-01-06,1800 - 1900,3,8,0,0,3,8,6,0,0,0,0,0,0,0,6,1,0
LAX,Satellite 7,2018-01-06,0500 - 0600,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2,0
LAX,Satellite 7,2018-01-06,0900 - 1000,27,56,41,75,34,75,9,111,73,24,20,0,0,13,250,1,7
LAX,Satellite 7,2018-01-06,1000 - 1100,21,56,32,58,25,58,105,166,85,51,0,0,0,23,430,2,9
LAX,Satellite 7,2018-01-06,1100 - 1200,10,19,10,19,10,19,159,10,0,0,0,0,0,9,178,1,5
LAX,Satellite 7,2018-01-06,1200 - 1300,4,27,7,27,5,27,264,39,0,0,0,0,0,8,311,2,7
LAX,Satellite 7,2018-01-06,1400 - 1500,0,0,0,0,0,0,166,0,0,0,0,0,0,7,173,1,6
LAX,Satellite 7,2018-01-06,1500 - 1600,12,56,29,67,19,67,354,201,89,46,20,0,0,26,736,4,10
LAX,Satellite 7,2018-01-06,1600 - 1700,8,26,7,25,8,26,190,33,0,0,0,0,0,14,237,3,7
LAX,Satellite 7,2018-01-06,1700 - 1800,17,67,15,73,17,73,548,308,118,74,3,0,0,45,1096,6,8
LAX,Satellite 7,2018-01-06,1800 - 1900,32,54,39,57,34,57,15,24,98,26,0,0,0,6,169,1,8
LAX,Satellite 7,2018-01-06,1900 - 2000,4,11,0,0,4,11,9,0,0,0,0,0,0,2,11,1,0
LAX,Satellite 7,2018-01-06,2000 - 2100,3,6,0,0,3,6,7,0,0,0,0,0,0,1,8,1,0
LAX,Satellite 7,2018-01-06,2200 - 2300,14,17,0,0,14,17,2,3,0,0,0,0,0,1,6,1,0
LAX,Terminal 4,2018-01-06,0500 - 0600,32,57,38,39,33,57,4,5,12,5,0,0,0,4,30,2,0
LAX,Terminal 4,2018-01-06,1200 - 1300,8,26,18,38,12,38,137,44,18,0,0,0,0,8,207,2,5
LAX,Terminal 4,2018-01-06,1400 - 1500,17,22,0,0,17,22,1,4,0,0,0,0,0,1,6,1,0
LAX,Terminal 4,2018-01-06,1500 - 1600,5,24,14,34,10,34,187,50,10,0,0,0,0,10,257,1,5
LAX,Terminal 4,2018-01-06,1700 - 1800,6,21,0,0,6,21,15,5,0,0,0,0,0,2,22,2,0
LAX,Terminal 4,2018-01-06,1800 - 1900,0,0,0,0,0,0,4,0,0,0,0,0,0,2,6,1,0
LAX,Tom Bradley International Terminal,2018-01-06,0000 - 0100,19,37,24,38,20,38,95,183,33,0,0,0,0,9,320,2,22
LAX,Tom Bradley International Terminal,2018-01-06,0500 - 0600,10,34,14,34,11,34,351,148,13,0,0,0,0,15,527,3,21
LAX,Tom Bradley International Terminal,2018-01-06,0600 - 0700,17,58,22,63,19,63,1782,1432,528,250,16,0,0,135,4143,13,35
LAX,Tom Bradley International Terminal,2018-01-06,0700 - 0800,14,36,19,38,16,38,133,61,37,0,0,0,0,6,237,1,18
LAX,Tom Bradley International Terminal,2018-01-06,0800 - 0900,21,67,37,77,30,77,574,651,427,248,270,0,0,71,2241,8,49
LAX,Tom Bradley International Terminal,2018-01-06,0900 - 1000,19,66,43,106,31,106,952,708,155,213,421,64,0,113,2626,12,40
LAX,Tom Bradley International Terminal,2018-01-06,1000 - 1100,13,53,34,78,23,78,814,306,172,160,137,0,0,52,1641,7,33
LAX,Tom Bradley International Terminal,2018-01-06,1100 - 1200,12,64,23,65,17,65,511,225,108,28,9,0,0,30,911,4,27
LAX,Tom Bradley International Terminal,2018-01-06,1200 - 1300,18,54,20,61,19,61,788,737,293,55,4,0,0,72,1949,8,37
LAX,Tom Bradley International Terminal,2018-01-06,1300 - 1400,24,86,36,111,31,111,758,1247,532,393,316,48,0,130,3424,13,46
LAX,Tom Bradley International Terminal,2018-01-06,1400 - 1500,7,40,34,75,20,75,723,141,81,151,105,0,0,51,1252,6,46
LAX,Tom Bradley International Terminal,2018-01-06,1500 - 1600,9,62,30,69,21,69,1142,368,422,285,66,0,0,80,2363,9,53
LAX,Tom Bradley International Terminal,2018-01-06,1600 - 1700,19,78,33,81,27,81,719,458,454,235,135,0,0,88,2089,8,55
LAX,Tom Bradley International Terminal,2018-01-06,1700 - 1800,6,34,11,39,9,39,556,115,60,0,0,0,0,23,754,3,34
LAX,Tom Bradley International Terminal,2018-01-06,1800 - 1900,18,52,24,52,21,52,723,876,446,44,0,0,0,75,2164,8,46
LAX,Tom Bradley International Terminal,2018-01-06,1900 - 2000,12,72,22,81,15,81,1847,755,268,103,51,0,0,119,3143,13,45
LAX,Tom Bradley International Terminal,2018-01-06,2000 - 2100,10,43,30,64,20,64,539,226,121,159,6,0,0,32,1083,6,37
LAX,Tom Bradley International Terminal,2018-01-06,2100 - 2200,9,33,12,33,10,33,524,213,11,0,0,0,0,28,776,4,23
LAX,Tom Bradley International Terminal,2018-01-06,2200 - 2300,16,73,24,75,18,75,713,545,134,62,27,0,0,49,1530,10,21
LAX,Tom Bradley International Terminal,2018-01-06,2300 - 0000,30,84,48,86,34,86,353,167,38,101,265,0,0,28,952,6,17
LAX,Satellite 2,2018-01-07,0600 - 0700,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0
LAX,Satellite 2,2018-01-07,0800 - 0900,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1,0
LAX,Satellite 2,2018-01-07,0900 - 1000,11,21,12,22,11,22,104,44,0,0,0,0,0,7,155,1,9
LAX,Satellite 2,2018-01-07,1000 - 1100,21,46,25,46,22,46,149,149,114,5,0,0,0,16,433,3,9
LAX,Satellite 2,2018-01-07,1100 - 1200,10,24,11,23,10,24,121,32,0,0,0,0,0,5,158,1,10
LAX,Satellite 2,2018-01-07,1200 - 1300,19,31,19,30,19,31,69,223,4,0,0,0,0,13,309,2,10
LAX,Satellite 2,2018-01-07,1300 - 1400,14,25,12,25,13,25,158,88,0,0,0,0,0,7,253,1,7
LAX,Satellite 2,2018-01-07,1500 - 1600,9,25,12,25,10,25,110,38,0,0,0,0,0,3,151,1,5
LAX,Satellite 2,2018-01-07,1700 - 1800,15,37,20,39,17,39,77,50,14,0,0,0,0,5,146,1,4
LAX,Satellite 2,2018-01-07,1800 - 1900,17,65,28,64,20,65,240,196,74,30,11,0,0,22,573,3,5
LAX,Satellite 2,2018-01-07,1900 - 2000,11,24,19,29,14,29,31,34,0,0,0,0,0,4,69,1,5
LAX,Satellite 5,2018-01-07,1000 - 1100,3,9,1,1,3,9,16,0,0,0,0,0,0,2,18,2,0
LAX,Satellite 5,2018-01-07,1200 - 1300,2,7,0,0,2,7,8,0,0,0,0,0,0,1,9,1,0
LAX,Satellite 5,2018-01-07,1300 - 1400,1,2,3,4,2,4,5,0,0,0,0,0,0,1,6,1,0
LAX,Satellite 5,2018-01-07,1500 - 1600,1,4,3,3,1,4,8,0,0,0,0,0,0,1,9,1,0
LAX,Satellite 5,2018-01-07,1700 - 1800,2,4,1,2,1,4,9,0,0,0,0,0,0,1,10,1,0
LAX,Satellite 5,2018-01-07,1800 - 1900,2,6,2,2,2,6,8,0,0,0,0,0,0,1,9,1,0
LAX,Satellite 7,2018-01-07,0500 - 0600,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,0
LAX,Satellite 7,2018-01-07,0600 - 0700,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0
LAX,Satellite 7,2018-01-07,0900 - 1000,21,52,33,68,28,68,41,109,46,28,10,0,0,13,247,1,8
LAX,Satellite 7,2018-01-07,1000 - 1100,27,73,42,96,32,96,136,178,180,102,43,11,0,22,672,3,10
LAX,Satellite 7,2018-01-07,1300 - 1400,6,37,14,37,8,37,238,60,15,0,0,0,0,10,323,2,7
LAX,Satellite 7,2018-01-07,1400 - 1500,0,4,0,4,0,4,164,0,0,0,0,0,0,7,171,1,5
LAX,Satellite 7,2018-01-07,1500 - 1600,6,28,21,46,12,46,530,160,72,9,0,0,0,24,795,5,14
LAX,Satellite 7,2018-01-07,1600 - 1700,11,20,12,20,11,20,142,28,0,0,0,0,0,6,176,1,5
LAX,Satellite 7,2018-01-07,1700 - 1800,5,25,9,22,6,25,611,106,0,0,0,0,0,27,744,4,13
LAX,Satellite 7,2018-01-07,1800 - 1900,4,51,7,16,5,51,181,3,1,3,0,0,0,6,194,2,11
LAX,Terminal 4,2018-01-07,0500 - 0600,14,43,0,0,14,43,8,4,3,0,0,0,0,2,17,1,0
LAX,Terminal 4,2018-01-07,1100 - 1200,8,23,11,25,9,25,127,22,0,0,0,0,0,7,156,1,5
LAX,Terminal 4,2018-01-07,1200 - 1300,11,27,15,32,13,32,130,59,5,0,0,0,0,8,202,1,5
LAX,Terminal 4,2018-01-07,1400 - 1500,9,33,16,40,14,40,173,52,36,0,0,0,0,6,267,1,5
LAX,Terminal 4,2018-01-07,1600 - 1700,8,27,29,59,24,59,103,77,51,39,0,0,0,9,279,1,5
LAX,Tom Bradley International Terminal,2018-01-07,0500 - 0600,26,61,26,61,26,61,77,273,118,23,5,0,0,21,517,2,25
LAX,Tom Bradley International Terminal,2018-01-07,0600 - 0700,15,63,26,71,22,71,1334,1064,581,271,67,0,0,106,3423,11,41
LAX,Tom Bradley International Terminal,2018-01-07,0700 - 0800,13,46,34,71,24,71,492,290,172,114,74,0,0,40,1182,4,36
LAX,Tom Bradley International Terminal,2018-01-07,0800 - 0900,17,83,38,98,32,98,591,656,340,136,328,31,0,71,2153,8,45
LAX,Tom Bradley International Terminal,2018-01-07,0900 - 1000,19,62,36,85,29,85,561,583,188,83,327,0,0,55,1797,8,44
LAX,Tom Bradley International Terminal,2018-01-07,1000 - 1100,13,55,33,67,24,67,594,205,182,180,74,0,0,47,1282,6,39
LAX,Tom Bradley International Terminal,2018-01-07,1100 - 1200,12,40,19,50,15,50,1020,545,224,6,0,0,0,70,1865,8,37
LAX,Tom Bradley International Terminal,2018-01-07,1200 - 1300,12,55,24,58,19,58,565,417,221,43,0,0,0,44,1290,5,36
LAX,Tom Bradley International Terminal,2018-01-07,1300 - 1400,21,61,26,66,23,66,1182,1370,754,333,23,0,0,134,3796,12,43
LAX,Tom Bradley International Terminal,2018-01-07,1400 - 1500,18,70,29,78,26,78,566,280,241,184,128,0,0,55,1454,6,39
LAX,Tom Bradley International Terminal,2018-01-07,1500 - 1600,14,71,29,70,22,71,775,509,250,250,36,0,0,69,1889,7,48
LAX,Tom Bradley International Terminal,2018-01-07,1600 - 1700,12,58,41,62,32,62,151,49,95,170,13,0,0,17,495,3,42
LAX,Tom Bradley International Terminal,2018-01-07,1700 - 1800,11,49,24,62,19,62,1006,704,307,166,12,0,0,81,2276,7,54
LAX,Tom Bradley International Terminal,2018-01-07,1800 - 1900,15,48,25,58,19,58,960,777,415,94,0,0,0,86,2332,9,46
LAX,Tom Bradley International Terminal,2018-01-07,1900 - 2000,18,72,39,103,28,103,871,672,331,222,214,39,0,93,2442,10,52
LAX,Tom Bradley International Terminal,2018-01-07,2000 - 2100,15,70,37,94,23,94,530,243,70,63,135,7,0,36,1084,7,25
LAX,Tom Bradley International Terminal,2018-01-07,2100 - 2200,9,44,17,54,10,54,431,131,43,3,0,0,0,23,631,4,13
LAX,Tom Bradley International Terminal,2018-01-07,2200 - 2300,24,88,25,87,24,88,463,538,236,119,55,0,0,45,1456,9,24
LAX,Tom Bradley International Terminal,2018-01-07,2300 - 0000,27,60,42,70,32,70,123,311,254,186,36,0,0,35,945,5,25
LAX,Satellite 2,2018-01-08,0500 - 0600,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0
LAX,Satellite 2,2018-01-08,0900 - 1000,15,30,17,30,16,30,73,84,0,0,0,0,0,23,180,3,8
LAX,Satellite 2,2018-01-08,1000 - 1100,13,30,16,30,14,30,161,113,0,0,0,0,0,6,280,2,7
LAX,Satellite 2,2018-01-08,1100 - 1200,12,31,14,31,12,31,202,96,4,0,0,0,0,8,310,2,8
LAX,Satellite 2,2018-01-08,1200 - 1300,15,30,16,30,16,30,72,86,0,0,0,0,0,4,162,1,8
LAX,Satellite 2,2018-01-08,1300 - 1400,17,59,13,28,14,59,130,112,2,2,0,0,0,7,253,2,9
LAX,Satellite 2,2018-01-08,1400 - 1500,13,34,17,30,15,34,88,63,1,0,0,0,0,7,159,2,6
LAX,Satellite 2,2018-01-08,1700 - 1800,26,71,39,71,29,71,86,89,33,27,35,0,0,7,277,2,7
LAX,Satellite 2,2018-01-08,1800 - 1900,10,23,10,23,10,23,118,22,0,0,0,0,0,5,145,1,5
LAX,Satellite 2,2018-01-08,1900 - 2000,47,69,0,0,47,69,1,0,1,0,3,0,0,2,7,1,0
LAX,Satellite 2,2018-01-08,2200 - 2300,16,25,0,0,16,25,3,4,0,0,0,0,0,1,8,1,0
LAX,Satellite 5,2018-01-08,1000 - 1100,6,11,8,8,6,11,14,0,0,0,0,0,0,1,15,1,0
LAX,Satellite 5,2018-01-08,1200 - 1300,3,7,0,0,3,7,7,0,0,0,0,0,0,0,7,1,0
LAX,Satellite 5,2018-01-08,1400 - 1500,5,8,0,0,5,8,5,0,0,0,0,0,0,1,6,1,0
LAX,Satellite 7,2018-01-08,1000 - 1100,22,63,37,79,30,79,129,113,144,28,44,0,0,21,479,2,9
LAX,Satellite 7,2018-01-08,1200 - 1300,0,4,0,5,0,5,166,0,0,0,0,0,0,5,171,1,7
LAX,Satellite 7,2018-01-08,1300 - 1400,20,36,24,36,22,36,32,92,22,0,0,0,0,5,151,1,7
LAX,Satellite 7,2018-01-08,1400 - 1500,0,1,0,0,0,1,161,0,0,0,0,0,0,8,169,1,7
LAX,Satellite 7,2018-01-08,1500 - 1600,0,0,0,0,0,0,63,0,0,0,0,0,0,2,65,1,6
LAX,Satellite 7,2018-01-08,1600 - 1700,8,23,26,55,23,55,98,56,53,30,0,0,0,7,244,1,9
LAX,Satellite 7,2018-01-08,1700 - 1800,18,68,24,61,19,68,235,123,30,61,17,0,0,17,483,3,10
LAX,Satellite 7,2018-01-08,1800 - 1900,38,63,45,64,41,64,16,43,67,96,19,0,0,11,252,1,9
LAX,Satellite 7,2018-01-08,1900 - 2000,38,54,0,0,38,54,1,0,11,4,0,0,0,2,18,1,0
LAX,Satellite 7,2018-01-08,2000 - 2100,14,53,0,0,14,53,50,12,10,3,0,0,0,6,81,3,0
LAX,Terminal 4,2018-01-08,0300 - 0400,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,0
LAX,Terminal 4,2018-01-08,1100 - 1200,14,40,23,44,21,44,84,90,44,0,0,0,0,7,225,1,5
LAX,Terminal 4,2018-01-08,1300 - 1400,5,17,13,26,12,26,59,29,0,0,0,0,0,1,89,1,5
LAX,Terminal 4,2018-01-08,1400 - 1500,10,32,17,33,16,33,52,41,8,0,0,0,0,6,107,2,4
LAX,Terminal 4,2018-01-08,1500 - 1600,4,11,5,14,5,14,163,0,0,0,0,0,0,9,172,1,2
LAX,Terminal 4,2018-01-08,1900 - 2000,29,56,0,0,29,56,4,3,9,3,0,0,0,2,21,1,0
LAX,Terminal 4,2018-01-08,2000 - 2100,5,11,0,0,5,11,8,0,0,0,0,0,0,2,10,1,0
LAX,Tom Bradley International Terminal,2018-01-08,0000 - 0100,13,36,25,36,15,36,161,116,37,0,0,0,0,7,321,2,23
LAX,Tom Bradley International Terminal,2018-01-08,0100 - 0200,18,37,20,38,19,38,107,171,46,0,0,0,0,12,336,2,12
LAX,Tom Bradley International Terminal,2018-01-08,0500 - 0600,15,41,14,47,14,47,273,202,50,1,0,0,0,17,543,2,36
LAX,Tom Bradley International Terminal,2018-01-08,0600 - 0700,16,158,23,158,20,158,1425,1008,366,193,11,0,24,101,3128,10,34
LAX,Tom Bradley International Terminal,2018-01-08,0700 - 0800,18,42,25,47,21,47,128,282,87,7,0,0,0,17,521,2,25
LAX,Tom Bradley International Terminal,2018-01-08,0800 - 0900,22,58,41,109,34,109,521,586,295,108,166,165,0,63,1904,7,43
